DBCODE,ENTITY,WATERTEMP_METHOD,QC_LEVEL,PROBE_CODE,DATE,WATERTEMP_MEAN_DAY,WATERTEMP_MEAN_FLAG,WATERTEMP_MAX_DAY,WATERTEMP_MAX_FLAG,WATERTEMP_MAXTIME,WATERTEMP_MIN_DAY,WATERTEMP_MIN_FLAG,WATERTEMP_MINTIME,EVENT_CODE
HT004,41,WAT103,2D,WATTLO01,1977-04-05,3,S,3.3,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-06,3,S,3.3,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-07,2.9,S,3.3,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-08,2.7,S,2.9,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-09,2.6,S,3,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-10,2.8,S,3.1,S,NA,2.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-11,2.9,S,3.2,S,NA,2.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-12,3,S,3.5,S,NA,2.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-13,2.7,S,2.9,S,NA,2.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-14,2.8,S,3.3,S,NA,2.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-15,3.1,S,3.3,S,NA,3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-16,3,S,3.1,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-17,2.8,S,3.4,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-18,2.8,S,3.3,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-19,2.9,S,3.6,S,NA,2.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-20,3.3,S,3.9,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-21,3.3,S,3.6,S,NA,3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-22,3.6,S,4.3,S,NA,3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-23,3.4,S,3.8,S,NA,3.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-24,3.6,S,4.3,S,NA,3.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-25,3.3,S,4.1,S,NA,3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-26,3.5,S,4.1,S,NA,3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-27,3.7,S,4.5,S,NA,3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-28,3.7,S,4.3,S,NA,3.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-29,3.6,S,4.2,S,NA,3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-30,3.7,S,4.6,S,NA,2.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-01,3.2,S,3.5,S,NA,2.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-02,3.4,S,3.9,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-03,2.7,S,3,S,NA,2.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-04,2.4,S,2.5,S,NA,2.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-05,2.5,S,2.7,S,NA,2.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-06,2.9,S,3.3,S,NA,2.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-07,3,S,3.3,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-08,3.5,S,4.4,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-05-09,3.5,S,4,S,NA,2.9,S,NA,NA
